listing_id,id,date,reviewer_id,reviewer_name,comments
34981,15996226,20-07-2014,4210479,Ed,"This apartment/experience was disappointing. The apartment sleeps 8. There are two traveling groups of this size: families (we sleep 6), and groups of friends/strangers. This flat is not set up for families (especially with children); it is most appropriate for large groups of people who will split the cost and who plan to spend minimal time in the flat (presumably to party outside). The apartment is very small and spartan. Photos are out of date. 4 bedrooms in a row, with 3 small bathrooms lined up in a row across a narrow hallway. BRs smaller than airport transit hotels. Noise easily transmits across coated glass BR ""walls"". When we were there, one BR was un-usable due to electrical problems; another had a broken toilet seat. Microwave worked intermittently. Washer was not accessible until day 2 after request was placed to ""unlock"" its cabinet. There is no living room/reading chair. No place to relax or unwind. Unfinished doors. Old furniture. No character/style. Towels stained. Minimal amenities (no soap bars, liquid soap containers in BRs empty, no toilet paper dispensers, no coffee/salt etc, etc). We ended up buying these and leaving for next guest. Wine in fridge with listing of ""15 euros if used"". Need to keep windows closed at night. Need to draw curtains (neighbors within 10 feet of all windows); giving a gloomy appearance. Listing of apartment ""rules"" posted on walls (doesn't contribute to a homey feeling). On up side: new A/C, hot water heater, plumbing, elevator. Location (Barrio Gotico) actually a minus (at least for families): trash piled on street outside apartment, sex-toy shop and bars right outside flat, intoxicated revelers, hallways with extensively peeling plaster/trash/roaches/inappropriate symbols. We routinely rent flats across Europe. This was the most disappointing. Cost about $2000 for 96 hours (and then had to pay another $120 dollars at check in for ""cleaning""????). I am sorry to give a bad review, but when I spoke with the landlady expressing my disappointment (she never appeared, only spoke via telephone through a number for another country), all she kept saying was ""everything is as on the web page"", and ""this is Barcelona"". So I have tried to list on this web page ""everything about this flat in our experience in Barcelona"". I would think this apartment most appropriate for groups who will split costs and want to spend minimal time in the flat and are looking to be in heart of Gothic quarter. "
34981,17949649,19-08-2014,16477107,Van,"My family of six stayed in this apartment for two day in August. Long story short, knowing what I know now, I will not be staying here again. This is not someone's cozy home that is being rented out. There is nothing cozy about this place.  The room farthest from the entry way is pink in color, not the warm beige color seen the photo. The photos shows everything as being bright and warm. Not the case at all in real life.  As far the the neighborhood is concerned, you will see drunks/homeless people as soon as you step outside the front door of the apartment.  The streets outside the apartment is not very clean and smelly, even for in city living. As our local tour guide says to us, ""You are one block off the red light district. If you are out an about at night, make sure you are in before 10pm.  Don't carry your passport or too much money on you if you are out and about at night.""

As far as ease of check in, I was told that host was not going to be in Barcelona when we arrived and that Mauricio was going to be there to check us in.  I confirmed this with host several days prior to our arrival and was told yes, call Mauricio at least 30 minutes before our arrival and he will meet you at the apartment.  In reality, Mauricio was called three times on the day of check in, left vmail and never heard back.  Luckily, the driver and tour guide who picked us up from the airport was concerned for us and didn't want to just drop us off.  So she offered to call the number that host provided on BnB.  We had to call that number several times before we got an answer. We then were told that Mauricio will not be checking us in, but to go to the apartment and Eduardo will be there to check us in. We arrived at the apartment and Eduardo was there overwhelmed with several other check in at different locations. We were told to just wait and he will be right back.  20 minutes later, he came back, collected the 70 euro cleaning fee and the security deposit, gave us his cell number, says to call if there are any other questions, and left.  We were given one set of keys and asked if there was a second one?  We were told he'd check on it and will get back to us.  We heard nothing. 

As far as making us feel welcomed, that didn't happen. I had emailed host and asked for recommendations/some information about the area and neighborhood, I was told that I can get all of that information at the tourist center and that if I had anymore questions, Mauricio would be able to answer them for me at check in….as described above, that didn't happened. 

Conclusion, would not stay here again. "
34981,18323424,25-08-2014,10223470,Loes,"Great appartment, great location! "
34981,19117217,07-09-2014,757294,Ian,"Fantastic location and great base for a large group or family that want to go explore Barcelona. It's great to sit on the balcony and people watch too! It can be a noisey area, but with the windows closed you can barely hear anything. Daiga was very helpful throughout too :)"
34981,20721000,04-10-2014,13420658,Joan,"Because of a cancellation, we ended up in choosing this apartment because it had more than 1 bathroom.
The host made us feel very welcome. We only used 2 of the bedrooms but thought it would be very good for a family as main bedroom nicer than others.
Bathrooms clean and modern.
The location was very good.
re enjoyed our stay. "
34981,22915748,17-11-2014,13945439,Anne,"Appartement très commode avec ses 3 salles d'eau, bien équipé et très bien placé. Propre et bien insonorisé. Idéal pour un groupe."
34981,35156029,15-06-2015,35014473,Mark,Great central location.  Owner forgot about arrival but upon calling he was quickly there to remedy the situation.
34981,40724531,02-08-2015,15465983,Federico,"Good stay in Barcelona, barrio gotico. Perfect for a large group of people. I reccomend it. The house is clean and comfortable. Big bedroom, three small bathroom but functional and a good living area with side kitchen. ""happy"" neighbourhood. An agency take care of the business of the house. Kindful Mauricio. Still waiting to receive the deposit rebate (just 4 days passed from the check-out)."
34981,48994867,30-09-2015,23506018,Tim,"Fabulous location right in the middle of town.  Great restaurants, bars and a supermarket within 100 metres of the front door. 

The apartment is just described.  Our host arrived 5 minutes after our arrival and gave us directions to the key sites.

We were two families with 3 teenage kids (7 people).  The bedrooms are well proportioned and it had three small bathrooms which meant we could get going quickly in the mornings.  The living area is small and functional.  We spent all of our time enjoying all other aspects of the city so we did not need any more room.

This place is right in the middle of town among narrow old lane ways.  We were there on a Friday  night at the end of a big festival.  All efforts have been made to keep the apartment quiet including double doors, but on that night the noise did echo up the little alleyways.  Every other night however, was peaceful.

This was a great base for a large group.  "
34981,60110325,18-01-2016,34458424,Laurent,The host canceled this reservation 87 days before arrival. This is an automated posting.
34981,63920450,28-02-2016,33634662,Manuel,"Perfect apartment for 8 people in the heart of Barcelona. Host responded to the requests always quite quick. If you want to enjoy the city center and nightlife of the city, this is the right place to stay!"
34981,65325051,13-03-2016,11631142,Anne-Marie,7 exciting girlfriends arrived barcelona for a cozy long weekend the 10th of march. We were warmly greeted by Ines and Andres. The apartment was perfect for our stay and located right in the zone for all social and cultural experiences 
34981,71428320,25-04-2016,17540448,Shaun,Very welcoming and ensured that we had everything we needed upon arrival. Great staff and a lovely apartment. Would come back any day! 
34981,71527915,26-04-2016,59704369,Caroline,The host canceled this reservation 58 days before arrival. This is an automated posting.
34981,72339002,02-05-2016,64179150,Schiela,It was a great stay for us in BCN!!! The appartement was awsome! Next time we will again ask Andres if we can stay at his flat. :) Thank you very much for everything!!
34981,75662946,22-05-2016,47255288,Birgit,"


Vi er veldig fornøyde med leiligheten til Andres. Den var lys og koselig. Soverommene var store og fine. De 3 badene fungerte fint. Det var rent og pent i leiligheten. Leiligheten lå veldig sentralt i Barcelona med kort vei til restauranter og butikker. Gode vinduer som stengte all lyd ute. Det eneste vi savnet var fjernkontrollene til airconditionen. Regner med at den er på plass når det blir enda varmere. Vi vil gjerne anbefale denne leiligheten til  dere som skal til Barcelona. Birgit med familie. "
34981,78237092,05-06-2016,38866044,Amelia,"We had a great stay in Barcelona at Andres' apartment. If you're looking for somewhere that's right in the centre of the action, this is it! Very close to bars, restaurants, shops, market and walking distance from the beach. Despite this, it's not noisy at night as the windows are very soundproof. It was great for a group of friends as there's space to socialise and 3 bathrooms so no one had to queue for the shower. Host was very communicative and Nicola was great in showing us round the apartment, even though our flight was delayed and it was late at night. Would definitely recommend :)"
34981,84916533,09-07-2016,21264600,Alice,"The location is great, we felt totally safe at all hours and we could walk to many destinations.  The apartment is not that big and the only communal space is the large table in the kitchen. The three small bathrooms made getting ready so much easier in the morning among two families of seven people. The laundry facilities are locked up and the owner must be contacted before using them.  There is a great restaurant almost next door but make a reservation before you go because it gets booked very quickly - Viana Barcelona."
34981,89257443,27-07-2016,2704043,Matt,"Fantastic place! I would definitely stay here again. Large rooms, spacious bathrooms, secured building and fast response time."
34981,94603694,16-08-2016,15729216,Zeel,"We did not have a great experience staying here. We were not able to check in till after 5pm, the place was a lot smaller than expected and wasn't as bright and nice as it looked in the pictures. There weren't enough towels to last us our stay and no type of cleaning or anything. The place is managed by a management company that probably does a lot of other listings so we could not get hold of them during our stay. Finally the worst was that at the end they had airbnb charge us for some stain on the wall that we are sure we didn't leave. They also took a deposit of 300 euros that was supposedly refunded but we haven't seen it in our bank account even until now and it's the last day to write a review. Overall, we feel cheated by both the host and airbnb with it's non responsive customer service and we lost 380 euros in addition to paying a lot of money for a very ok place."
34981,96097717,21-08-2016,18354876,Rich,"You can see my notes on the review. The arrival communication between the landlords agency and the person responsible for greeting us was not very good. We had bed bugs in at least one of the rooms and not all the appliances worked as i would expect.

"
34981,101043090,11-09-2016,6196450,Tuhin,"We had a great time at this place. Our check-in was smooth and everything was explained properly. Overall, had an amazing time in Barcelona and Andres' home added to the experience!"
34981,102244923,17-09-2016,45952784,Luke,"We had a great time staying at Andres' apartment. We were a group of four friends and the apartment suited us perfectly. It was comfortable, well equipped and in a central location in the Gothic Quarter. "
34981,102462179,18-09-2016,8795592,Walter,"Appartamento molto spazioso, 3 bagni piccoli ma funzionali. Tutto come descritto nessuna sorpresa particolare. Posizione ottimale, un po rumorosa. Ideale per 6-8 persone che vogliono soggiornare in centro città."
34981,106577629,07-10-2016,80616662,Kasey,Want to say thanks heeps for the stay. It was very nice place and a very good location. Rooms were just how it was on airbnb. We were very happy and mad our trip very good thanks you
34981,107772859,12-10-2016,97929131,Patricia,"the host was there at check in to explain everything to us.  The location was perfect, and the pictures were exact.  I would reccomend this airbnb to someone."
34981,109509382,22-10-2016,8930239,Anu,"Our stay at Vidre Home Plaza was very pleasant. The apartment is professionally maintained and hosted and all of our needs were supplied. We were a group of 10, including a baby and grand parents, which made our needs diverse, but they were fulfilled adequately. Our host was very friendly and helped us with whatever we needed. In this apartment you really are in the middle of everything: the shops, restaurants, bars and people. That makes enjoying them easy but the area quite noisy. For a similar group, I would recommend staying on a bit more quiet area but for many, this is a very nice apartment in the beating heart of Barcelona. "
34981,110932517,29-10-2016,97641366,Jean,Super accueil avec les sourire nous avons pu posez des questions sur les différentes activités ect DE Barcelone et nous avons eu des réponses et des conseils de qualités. Merci encore ! 
34981,113861311,14-11-2016,95438325,Luca,"Appartamento molto comodo(noi eravamo in 8) e ben arredato .
Il signor vince è stato molto disponibile nei nostri confronti."
34981,123211270,28-12-2016,54633006,Mayalen,"Me encantó el sitio, muy bien situado con todo lo que necesitas cerca. "
34981,125310571,05-01-2017,31854285,Vu,The apartment was pretty nice and clean. Central location and easy to get around from. Noisy neighborhood but that is to be expected in the middle of Barcelona. Friendly landlords that helped us find and familiarized us with the apartment.
34981,131463023,12-02-2017,114446760,Antonio,Muy recomendable. Volveríamos otra vez 
34981,135481800,05-03-2017,1793894,Paul,"Great communication, great apartment and perfect location right in the heart of the city."
34981,139378849,25-03-2017,4258811,Anton,Everything was nice. The host was very welcoming. The location is amazing and three bathrooms is a great addition.
34981,140319958,29-03-2017,31136779,Cecilia,"Io e le mie amiche siamo rimaste entusiaste della casa. Sin dal nostro arrivo abbiamo trovato tutto com'era stato descritto dalle foto: i mobili del tutto nuovi, camere doppie confortevoli, tre bagni piccoli ma funzionali, accessoriati con tutto il necessario come il resto della casa. Io e le miei amiche abbiamo notato anche la pulizia dell' ambiente, davvero impeccabile. La cosa più bella di questo appartamento però è la posizione, si trova esattamente in una traversa de la Rambla; è infatti comodissima per gli spostamenti e al centro della vita notturna della città, fornita di ristoranti, bar e negozi.  Andres è stato un host molto gentile sin dal nostro arrivo, si è subito reso  disponibile a risolvere ogni nostro problema. Se in futuro io e le mie amiche torneremo a Barcellona non esiteremo a ricontattarlo. "
34981,142763383,09-04-2017,121820289,Nejwa,"This appartement is absolutely perfect for a weekend or a vacation. It's emplacement is amazing, we've been able to walk everywhere. It was especially great for the 7 girls that we were (we loved the 3 bathrooms!) Highly recommend this appartement ! "
34981,143975985,14-04-2017,65549371,Nuki,"Andres's place is great, 4 bedrooms + 3 bathrooms, 2nd-floor apartment with lift, perfect central location, near restaurants, shops, metro/taxis, just off La Rambla + Placa Reial, good space for 2 adults + 4 older kids (9-14yrs), busy area doesn't sleep until 2am, double windows in bedrooms block out noise. Clean, well equipped kitchen, snacked on food from the market and ate out most of the time."
34981,147303055,26-04-2017,54922734,Dwight,"Great place, right in the middle of everything.  The apartment is located a stone's throw from the Placa Reial, where there are a bunch of restaurants and bars.  There were also a bunch of alleys that you could explore to find even more food and drink spots.  A short walk or cheap taxi ride to El Born, which is a super hip place to hang out, eat/drink, and shop.  The apartment was perfect for my party of three couples.  Each couple got its own room and bathroom/shower.  Although the bathrooms were a little small, it was really nice to have your own space.  The apartment was clean and just the right size.  Placa Reial is a HAPPENING place though, and locals and visitors and tourists alike stay out and have a good time late in to the night/early into the morning.  If you are looking for a quiet place to sip tea, read a book, and collect your thoughts before you head off to bed for an early night, this is not the place for you.  If you are looking for a place that drops you right at the front door of the vibrant nightlife of Barcelona, this is your place.  For us, it was just what we were looking for.  Thanks!"
34981,149685472,05-05-2017,126413264,Oded,"Spacious apartment very close to Plaça Reial and Ramblas.
Fully equipped kitchen for preparing meals.
Great communication with the host before and during our stay.

The double bed was very uncomfortable, and the neighbourhood can get pretty noisy at night.
There are three small bathrooms with a shower, but the showers are rather small and uncomfortable.

There is a large dining table but no living room in the apartment.
"
34981,150948173,10-05-2017,49764608,Trent,"What an awesome apartment right in the action! Perfect location near the bar scene, attractions, and the beach. We were a group of nine, and there were just enough beds, and the three bathrooms were accommodating. I highly recommend the apartment if you are looking for a central hub to explore the Las Ramblas bar scene and everything else Barcelona has to offer. "
34981,154568540,25-05-2017,93678541,Iris,"Beautiful home, fully equipped in the heart Barcelona. Within walking distance of the plaza, restaurants and shops. "
34981,156299284,30-05-2017,29880040,Becky,"We are a family of 7 that stayed in the apartment, there was enough room for us all to feel comfortable.  The 3 bathrooms definitely helped!  All rooms were comfortable with storage and hanging space.  The place was clean when we arrived, with a dishwasher which makes things so much easier.  Air con in the bedrooms was appreciated.  We stayed on the 2nd floor and there was a lift, which was helpful as my mum is disabled.  Location is fantastic just off the square so spoilt for choice!  Highly recommend the apartment"
34981,158108067,05-06-2017,469513,Shana,"Wonderful place to stay with a big group of friends or family. The location is incredibly convenient, just steps from Plaza Reial, La Rambla, La Boqueria, and more. It's a very lively (and loud) location late into the night, but that didn't bother us at all and the double windows blocked out nearly all of the noise. There was enough room for our group of nine, and the 3 bathrooms( while a bit small) definitely came in handy. Check in was very easy and communication was fast and consistent. The space and location make it well worth the value!"
34981,164107460,26-06-2017,7848553,Mo,"Andres has been a great host. The place was perfect - easy check-in, spacious, air conditioned and well located. Just perfect for a group of friends who wants to enjoy the old barrios while still being close enough to the beach. Thanks Andres!"
34981,166401282,03-07-2017,66859964,Francesca,"We have been to Barcelona for a bachelorette party and staying at this place made everything easier and better! The position is perfect to go all around bcn and the apartment is so welcoming and confortable.
Thank you Andres!I will suggest this place to as many people as I know if they have to come to Barcelona!!!"
34981,169387027,12-07-2017,96487532,Kwang Ho Brian,"람블라 거리, 레이알 광장과 아주 가까이에 위치하여, 머무는 동안 주변 관광을 하기에 아주 적합했습니다.

숙소 컨디션도 좋았고, 각 방에 에어컨이 설치되어 있어 여름임에도 불구하고, 시원하게 지낼 수 있었습니다. 부엌 시설도 잘 갖추어져 있어서, 편리했습니다."
34981,170664861,16-07-2017,32983969,H,"Right off Placa Reial, so very central. Particularly good for young groups. The location wouldn't suit families as much. Well equipped, clean, friendly service."
34981,171602722,18-07-2017,23988144,Meng Chi,Clean and comfortable house for 10 of us.
34981,173372918,23-07-2017,14048780,Robert,Very nice apartment in a lovely part of the city. I would recommend it to anyone
34981,175679391,29-07-2017,67640046,Yuki,Appartement très bien situé à quelques mètres de la plaza reial.
34981,175967963,30-07-2017,139396117,Melinda,"This apartment is fantastic and very well located.  Very clean, plenty of space and very modern."
34981,177630167,03-08-2017,132814747,Ori,"Great apartment, location and communication!"
34981,181610060,13-08-2017,74249440,Ashlee,What  an amazing place!! Location was prefect
34981,182805651,15-08-2017,140885066,Rémy,Appartement bien positionné avec de nombreuses salles de bains idéal pour des groupes. Manque éventuellement un salon mais la salle à manger convient. Propre.
34981,189553825,02-09-2017,147484095,Shahrazad,excellent place
34981,191183553,06-09-2017,471422,Thiago,"O apartamento é ótimo e está muito bem localizado. Está a poucos passos da Praça Real, coração do bairro Gótico. Também está muito próximo de La Rambla, El Mercado de Boqueria e da estão da estação do Metrô Liceu.

Os quatro quartos são amplos e acomodam perfeitamente 8 pessoas. A sala e a cozinha são pequenas, mas acomodam razoavelmente bem todos os hóspedes. São 3 banheiros pequenos, mas que fazem total diferença para um grupo grande. O único porém é que o box é pequeno, mas funciona mesmo assim...

O staff que cuida do check in / check out também funcionam bem.

No geral, vale muito a pena! Apartamento excelente!"
34981,195949163,21-09-2017,108742995,Rory,Great location and very accommodating apartment. Loved our stay here.
34981,197898903,27-09-2017,80398146,Carmen,LOCATION!!! LOCATION!!!! A mere few steps away from Las Ramblas and Plaza (Website hidden by Airbnb) the heart of Gothic Quarter.
34981,201420797,08-10-2017,151991443,Sunitha,Good
34981,203440506,15-10-2017,138809441,Anthony,"Outside the room (noise from the street) was very loud till 6 AM. At night drug deals, hookers and guys illegally selling beer on the corner just under the apartments windows. If you are a party person the place is great, but for a family???

Elevator did not work and with 2 handicap people it was very rough going up and down 40 stairs to get to the room.  Was told it would be fixed the next day but 5 days later when we checked out still broken.  We talked to others in the building and they said it was out for awhile. 
Showers were very small 24 inches by 34 inches. 

Wifi was not secured any one could jump on, at night did not work, 1 small TV that was not working. Called Vince, his contact, said he would be by the next day to check it out. Never showed or called. 
Tried reaching Vince when it was time to ceck out and he did not answer or return my phone call. 
Surprise ""city tax"" was collected at check in. 

At the end of the day i could have stayed at a hotel in a nicer area for the same amount."
34981,211163810,12-11-2017,156766484,Jonathan,Everything was great! Any issues or thoughts that we had were dealt with immediately and with professionalism. We loved the location and the apartment. Will definitely be coming back. Thanks again!
34981,213230372,20-11-2017,8802720,Herman,"This place is pretty amazing. Central to one of the busiest areas in gothic quarter. You walk out and are surrounded by small streets and many food and drinking options. Cab access is easy. The place itself surprisingly accommodates a very large group (we were 9 people) with 3 washrooms, which makes it easy for people to get ready and get out quickly. It's a nice, contemporary space. Only thing to watch out for is this area is pick pocket central like most of Barcelona. If you plan on late night partying, use common sense."
34981,214976348,27-11-2017,20424277,Isabelle,Fantastic location to explore Barcelona on (Website hidden by Airbnb) very close to shopping area and restaurants..house is clean too..communication is not an issue as we conversed in English..
34981,220052544,20-12-2017,4159239,Cetti,"L’appartamento è proprio dietro Plaça Reial. Non esiste un luogo migliore dove alloggiare. Nonostante di trovi al centro storico l’appartamento è davvero spazioso e la presenza di ben tre bagni rende tutto più confortevole. I letti sono davvero comodi, il riscaldamento perfettamente funzionante e sottolineo la presenza dei doppi infissi alle finestre!"
34981,226358865,10-01-2018,10952361,Matthew,"Excellent location for nightlife, restaurants, and walking about the city. Barcelona itself is a bit unsafe in regards to theft. Three out of the six staying at the airbnb were pick-pocketed. Two right outside the building. This isn't a knock of the place cause it was great, but keep your belonging on your persons safe."
34981,234813192,14-02-2018,11236837,David,"Great place, great location, flexibility with the check in. 100% recommended."
34981,235578484,17-02-2018,11735666,Paola,"A due passi da Plaza Real, dalla Rambla e in pieno Barrio Gotico: un appartamento bellissimo, ben arredato e corredato di tutto punto. La zona è molto caratteristica e, nonostante l’andirivieni di personaggi strani la sera, a noi è piaciuta molto. Da lì si può raggiungere a piedi molte delle attrazioni di Barcellona. La casa, con le sue 4 stanze e tre bagni, è molto confortevole, ideale per due famiglie o per un gruppo di amici. Forse si è sentita un po’ la mancanza di un divano.
Nota di merito all’host che è stato gentilissimo e super disponibile, anche di fronte al nostro arrivo a tarda notte. Tornerei domani."
34981,236441885,19-02-2018,70885488,Ibtissam,"Super logement, nous le recommandons vivement! Bien situé, propre et bien meublé. Nous avons séjourner en famille et nous y retournerons avec grande joie"
34981,237491419,23-02-2018,165099425,Yvan,"Emplacement ++,  les chambres ++ , à 9 nous manquions de place en salle à manger"
34981,240238601,04-03-2018,166097195,Gianna,"Highly recommend! Amazing location, very clean, and spacious! Overall great place to stay for big groups!"
34981,241199425,08-03-2018,144466461,Rotimi,Great place in a great location! Fantastic host too. Would highly recommend
34981,247134566,27-03-2018,134287138,Charlie,"Very nice, clean apartment close to restaurants and shops"
34981,252818395,12-04-2018,178937938,Martin,Andres is very responsive and was willing to accommodate an early check in.  The unit was spotless and clean.  His manager gave us a nice welcome!  Great experience.
34981,254622243,17-04-2018,31530377,Dan,"Location is the key to this apartment, right in the amazing Gothic Quarter and 1 min from Las Ramblas. It was a bit of a squeeze for 10 people but with three showers everyone is up and out very quickly and you're literally right on Las Ramblas in the centre of the Gothic Quarter right by a beautiful square, Placa Real. It's totally worth being completely amongst all of the busy buzz that floats around this area. Communal kitchen/dining table with 10 people is tight, but it makes it more fun being up close and personal with all of your group etc... would recommend to people who are using the apartment to rest in and make the most out of the city."
34981,256938968,24-04-2018,25749756,Nicholas,"Superb location. Quiet apartment next to vibrate cafes, restaurants and bars. Great stay."
34981,259671391,01-05-2018,93966811,Chiara,"Vacanza perfetta!
L'appartamento è posizionato in una zona strategica per vivere barcellona e vicinissima alla metro.
Siamo stati accolti da Milica che è stata gentilissima e ci ha dato un po' di informazioni sulla zona.
Eravamo un gruppo di 9 amici e la misura dell'appartamento era giusta: con 4 camere e 3 bagni eravamo comodissimi.
Inoltre la presenza dei doppi vetri alle finestre è stata fondamentale per isolarci dal rumore notturno della strada sottostante.
Non abbiamo usufruito dell'aria condizionata, ma è presente uno split in ogni camera.
In conclusione una bellissima vacanza!"
34981,262304775,08-05-2018,29289893,Antonio Chino,"A great location, just a walk away from Placa Reial. Which gives you a variety of locals with food, and supermarkets. The place has a great distribution of the rooms and the fact it has three bathrooms gives you a Plus! Its a great option if you are visiting Barcelona with a big group."
34981,268201746,24-05-2018,167106335,Bijan,Great stay
34981,270514723,29-05-2018,26582320,Sally,"Perfect location, easy walk everywhere (especially La Rambla and to Marina and metro).  Check in was easy, 4 bedrooms were ideal for our family.  Highly recommend"
34981,273129742,05-06-2018,30792939,Hilary,"Good location, great space, easy check in and out. My friends and I were perfectly pleased with everything. It was everything we needed for our stay. Thank you!"
34981,276947875,15-06-2018,110837243,Tj,"The location is absolutely amazing.  Right in the heart of the action, with plenty to do right around you (restaurants, gift shops, transport, etc.)  This was our first time in Barcelona, and couldn't have asked for a better spot.

Andres and his colleagues were super communicative throughout the whole process.  They gave us plenty of recommendations, coordinated around our arrival/departure, and had someone available to show us the space upon arrival.  The space was large enough to accommodate our party of 7, which was great.

I know some of the other reviews had mentioned the noise, but that never seemed to bother us

Overall, would absolutely stay at this location again.  Great place to get your feet wet exploring Barcelona"
34981,279329924,20-06-2018,45452756,Sharon,"Loved it had a great time 
Best location 
Will come again if we are such a big crowd 
"
34981,281609311,25-06-2018,28343852,Caroline,"We had a great stay! Amazing location, right in the middle of everything.The minor issues we had were sorted out very quickly and we had excellent communication from the apartment manager. Highly recommend this apartment!"
34981,285914725,05-07-2018,21074111,Wan,"老区位置,周边非常便捷,步行各种著名景点,但是小偷也非常多｡入住第一天联系不上房东的时候,在大街上行李差点被抢走｡入住之后还按人头缴纳了城市税,这个我在预定的时候没有清晰留意到是否有注明｡卫生间有三个,但是非常小,洗澡都转不开身｡因为是闹市区,因此晚上也会比较吵闹会一直持续到凌晨3-4点｡房间内设施算是比较完善,只是总觉得和价格不那么匹配｡性价比不高｡"
34981,288558608,10-07-2018,178658785,Felix,Amazing location and great host! Would reccomend 
34981,289484197,12-07-2018,59590925,Christopher,Everything was good. It's a perfect apartment for groups.
34981,295366263,23-07-2018,180273038,Eivind,"Excellent location in the Middle of la rambla close to the main restaurant area. Beach was a 15 minutes walk. The appartment was nice and for 8 people the size was okay. Three bathrooms was a huge plus, only thing I missed was a living room area with a sofa"
34981,300007466,01-08-2018,176630556,Aggie,"The apartment located in the most convenient point of Barcelona and it is spotless and spacious for 10 for us.
Thanks for letting us to stay here!
Agnes"
34981,301501524,04-08-2018,56165686,Eileen,Amazing location. Great Apartment in the middle of everything.... wonderful apartment but beware of pick pocketers From square !!
34981,304380194,09-08-2018,60578082,Federico,"L’alloggio di Andres è molto indicato per due famiglie: si trova al centro del Barrio gotico, a pochi minuti dalla metro e quindi si può raggiungere qualunque posto di Barcellona con facilità.
Posizione veramente strategica a 1 minuto da Plaça Real. L’ appartamento va molto bene per 8 persone perché ha tre bagni tutti con doccia, i lavandini sono un po’ piccoli. C’ è anche uno spazio giorno molto confortevole con ampio tavolo da pranzo in cui si sta seduti comodamente in 8, è un ampio angolo cottura attrezzato. Inoltre Julio, che collabora con Andres, è molto gentile, ospitale, disponibile e da molti consigli utili.
Assolutamente consigliato"
34981,305508512,11-08-2018,74009059,Jeroen,Fantastic place if you want to be in the middle of all the action in Barcelona. Plenty of space to sleep 8 adults. Very clean and with the 3 new shower rooms it is a perfect place to get up and go explore or party and sleep after a long day of all that ! 
34981,320105671,08-09-2018,6304868,Roberta,"Casa in centro, accogliente, comodissima per raggiungere qualsiasi meta con autobus e metro.
Sono contenta di averla scelta per il mio soggiorno a Barcellona.
Julio puntualissimo al check in e sempre disponibile durante il nostro soggiorno.
Grazie"
34981,326789424,23-09-2018,191970831,Mary,Great space and location! Host is very accommodating and quickly responds to any questions. I would highly recommend.
34981,339258333,21-10-2018,210639191,Ida,"We were 9 girls who had an amazing stay, thank you Andress"
34981,343034136,30-10-2018,19886977,Annette,"The appartment was perfect for our family. The three bathrooms are really nice. The location in Barcelona is really great to visit everything. There are a lot of nice Restaurants and bars and the beautiful Placa Reial just around the corner. In the night it is a bit loud, but normal for this area. The communication with Andres was very kind. Thank you for a nice stay."
34981,346111017,07-11-2018,27229101,Mauro,Die Lage der Wohnung ist nicht zu übertreffen. Zudem ist er uns beim Check out sehr entgegen gekommen. Würde wieder buchen.
34981,347875004,12-11-2018,217741398,Frances,"This was a wonderful spacious apartment in the excellent gothic quarter just off la Rambla. Really good restaurants in the area. Central to everything including the beach. Clean, comfortable including beds. Exceeded our expectations. Great for us  - a group of 6 friends. Brilliant to have 3 bathrooms. A gem. Book it!"
34981,359042942,16-12-2018,21068527,Mervin,Andres’s place was perfectly located in the heart of everything. We were a family of 9 and fit comfortably without getting in each other’s way.
34981,367219544,04-01-2019,41631112,Alena,"We got pick up by Julio who helped us with everything. Even if there were problems we would get an answer immediately which was great!

The only thing I would liked to have known beforehand is that upon arrival you will have to pay the city tax (for nine ppl for nine days we were charged 90€!) because this is a licensed apartement. was a first for us. 

the apartement is located perfectly! In the center but still walkable to the beach - we couldn't have wished for more!

everything was clean and tidy and you will find EVERYTHING you could possibly need in the apartement. 
also ten people fit in the apartement very well, we had no problems with that. 

of course you should consider the fact that the bathrooms have glass doors and sometimes walls so you will see the sillhouettes of others when booking this :) wasn't that much of a deal for us and I brought a blanket for the doors at least. 

All in all I would highly recommend this apartement! thank you Julio & Andres"
34981,407790793,03-02-2019,23323097,Sarah,"emplacement parfait, appartement fonctionnel, 3 salles de bain.. parfait avec des enfants!"
35379,997094,13-03-2012,19819,Rory,"Staying with Mauro and Pablo was a great experience - everything they say in their listing is true and more - the rooms are clean, comfortable, well equipped and serviced now by two bathrooms, newly refurbished!  Add in a nice breakfast, available whenever and a kitchen and imac available for use I think you can get the picture - but what the words don't tell you, the 'more bit'  is that in this very central home you will be welcome by great people and made to feel like its your home too!  I'm definitely coming back!!"
35379,14249315,15-06-2014,16395988,Willem,"Accueil sympathique.
Chambre confortable.
Appartement agréable.
A recommander."
35379,20885026,06-10-2014,3419029,Kait,This was a great accommodation for us. We were two girls who were left on the street after our accommodation reservation failed through (Website hidden by Airbnb) Airbnb staff helped find book now locations for us and Mauro's place was perfect! Mauro was a wonderful nice host and helped us when we had questions. I highly suggest this accommodation to others!
35379,24787022,02-01-2015,24487707,Amy,"We stayed three nights in this double room. There was great communication leading up to our trip and a warm reception upon arrival. Our hosts were very friendly and sweet. The apartment was clean, well maintained, and had everything we needed. We really enjoyed our stay and would highly recommend this BnB. Thank you!!"
